bill_id,bill_date,customer_id,customer_name,whatsapp_number,product_barcode,product_name,category,sub_category,quantity,unit_price,subtotal
35,2026-01-14 21:11:29,39,Vivaan Verma,9051208005,8906000000458,Gemini Edible Oil Lite 1L,Cooking Essentials,Edible Oil,1,595.0,595.0
35,2026-01-14 21:11:29,39,Vivaan Verma,9051208005,8906000000159,Catch Masala Fresh 100g,Cooking Essentials,Masala,1,29.76,29.76
36,2026-01-29 01:18:29,126,Arjun Gangan,9577820582,8906000000112,Gowardhan Milk Fresh 500ml,Dairy & Bakery,Milk,2,28.13,56.26
36,2026-01-29 01:18:29,126,Arjun Gangan,9577820582,8906000000259,Harvest Gold Bread Fresh 400g,Dairy & Bakery,Bread,1,32.55,32.55
36,2026-01-29 01:18:29,126,Arjun Gangan,9577820582,8906000000102,Farm Fresh Eggs Lite 6pc,Dairy & Bakery,Eggs,2,83.7,167.4
36,2026-01-29 01:18:29,126,Arjun Gangan,9577820582,8906000000237,ITC Master Chef Frozen Snacks Original 400g,Frozen & Beverages,Frozen Snacks,2,154.0,308.0
37,2026-06-06 00:25:29,128,Aarav Jain,9823571558,8906000000198,Rin Detergent Regular 500g,Laundry & Cleaning,Detergent,1,373.45,373.45
37,2026-06-06 00:25:29,128,Aarav Jain,9823571558,8906000000288,Comfort Fabric Care Classic 1L,Laundry & Cleaning,Fabric Care,1,245.1,245.1
37,2026-06-06 00:25:29,128,Aarav Jain,9823571558,8906000000306,Lizol Floor Cleaner Mini 2L,Laundry & Cleaning,Floor Cleaner,2,236.0,472.0
37,2026-06-06 00:25:29,128,Aarav Jain,9823571558,8906000000415,Parle Small Snacks Original 50g,Checkout Essentials,Small Snacks,1,60.0,60.0
37,2026-06-06 00:25:29,128,Aarav Jain,9823571558,8906000000232,Pampers Baby Care Family Pack 100ml,Baby & Household,Baby Care,2,40.74,81.48
37,2026-06-06 00:25:29,128,Aarav Jain,9823571558,8906000000184,Whisper Sanitary Care Mini 7pc,Baby & Household,Sanitary Care,1,108.3,108.3
37,2026-06-06 00:25:29,128,Aarav Jain,9823571558,8906000000488,Ponds Face Wash Original 50g,Skin & Body Care,Face Wash,4,125.1,500.4
38,2026-02-24 00:10:29,84,Kunal Agrawal,9792749072,8906000000097,Top Ramen Noodles Original 140g,Instant Foods,Noodles,1,34.3,34.3
38,2026-02-24 00:10:29,84,Kunal Agrawal,9792749072,8906000000045,Ching's Sauces Fresh 500g,Cooking Essentials,Sauces,2,176.7,353.4
38,2026-02-24 00:10:29,84,Kunal Agrawal,9792749072,8906000000021,Maggi Soup Original 100g,Instant Foods,Soup,1,28.5,28.5
38,2026-02-24 00:10:29,84,Kunal Agrawal,9792749072,8906000000449,Gowardhan Ghee Classic 1L,Cooking Essentials,Ghee,1,485.76,485.76
38,2026-02-24 00:10:29,84,Kunal Agrawal,9792749072,8906000000061,Bourbon Cream Biscuits Jumbo 150g,Biscuits & Snacks,Cream Biscuits,1,43.12,43.12
38,2026-02-24 00:10:29,84,Kunal Agrawal,9792749072,8906000000076,Apsara Stationery Mini 10pc,Baby & Household,Stationery,1,273.54,273.54
38,2026-02-24 00:10:29,84,Kunal Agrawal,9792749072,8906000000056,Mother Dairy Curd Jumbo 1kg,Dairy & Bakery,Curd,1,58.2,58.2
38,2026-02-24 00:10:29,84,Kunal Agrawal,9792749072,8906000000230,Navratna Talcum Powder Regular 300g,Skin & Body Care,Talcum Powder,1,90.25,90.25
39,2026-06-01 01:40:29,142,Kunal Rathi,9832102192,8906000000336,Gowardhan Butter Premium 500g,Dairy & Bakery,Butter,1,61.6,61.6
39,2026-06-01 01:40:29,142,Kunal Rathi,9832102192,8906000000018,Sensodyne Toothbrush Lite 2pc,Oral Care,Toothbrush,1,117.0,117.0
39,2026-06-01 01:40:29,142,Kunal Rathi,9832102192,8906000000187,Nilon's Pickles Original 1kg,Cooking Essentials,Pickles,1,160.0,160.0
39,2026-06-01 01:40:29,142,Kunal Rathi,9832102192,8906000000081,Oral-B Toothbrush Value Pack 1pc,Oral Care,Toothbrush,2,93.1,186.2
40,2026-02-18 04:10:29,100,Arjun Gangan,9073305597,8906000000402,Kissan Jam Family Pack 200g,Tea Coffee Breakfast,Jam,1,240.24,240.24
40,2026-02-18 04:10:29,100,Arjun Gangan,9073305597,8906000000364,Bikaji Namkeen Value Pack 200g,Biscuits & Snacks,Namkeen,2,105.6,211.2
40,2026-02-18 04:10:29,100,Arjun Gangan,9073305597,8906000000442,Scotch-Brite Kitchen Tools Family Pack 2pc,Baby & Household,Kitchen Tools,2,238.14,476.28
40,2026-02-18 04:10:29,100,Arjun Gangan,9073305597,8906000000166,Pantene Conditioner Lite 340ml,Hair Care,Conditioner,2,105.84,211.68
41,2026-05-27 07:52:29,81,Siddhi Patil,9251293110,8906000000303,Knorr Noodles Regular 140g,Instant Foods,Noodles,3,55.0,165.0
41,2026-05-27 07:52:29,81,Siddhi Patil,9251293110,8906000000064,Kissan Sauces Mini 200g,Cooking Essentials,Sauces,1,106.82,106.82
41,2026-05-27 07:52:29,81,Siddhi Patil,9251293110,8906000000118,Knorr Soup Lite 100g,Instant Foods,Soup,2,261.0,522.0
41,2026-05-27 07:52:29,81,Siddhi Patil,9251293110,8906000000449,Gowardhan Ghee Classic 1L,Cooking Essentials,Ghee,4,485.76,1943.04
41,2026-05-27 07:52:29,81,Siddhi Patil,9251293110,8906000000172,Camlin Stationery Jumbo 1pc,Baby & Household,Stationery,3,169.75,509.25
41,2026-05-27 07:52:29,81,Siddhi Patil,9251293110,8906000000076,Apsara Stationery Mini 10pc,Baby & Household,Stationery,2,273.54,547.08
41,2026-05-27 07:52:29,81,Siddhi Patil,9251293110,8906000000022,McCain Frozen Snacks Jumbo 400g,Frozen & Beverages,Frozen Snacks,1,171.0,171.0
42,2026-03-30 09:20:29,93,Om Jain,9337976627,8906000000214,Tata Tea Tea Regular 500g,Tea Coffee Breakfast,Tea,2,340.0,680.0
42,2026-03-30 09:20:29,93,Om Jain,9337976627,8906000000346,Madhur Sugar Classic 5kg,Staples,Sugar,3,154.0,462.0
42,2026-03-30 09:20:29,93,Om Jain,9337976627,8906000000323,Sunfeast Glucose Glucose Biscuits Original 250g,Biscuits & Snacks,Glucose Biscuits,2,22.8,45.6
42,2026-03-30 09:20:29,93,Om Jain,9337976627,8906000000076,Apsara Stationery Mini 10pc,Baby & Household,Stationery,1,273.54,273.54
42,2026-03-30 09:20:29,93,Om Jain,9337976627,8906000000171,Knorr Noodles Regular 70g,Instant Foods,Noodles,1,63.05,63.05
43,2026-04-23 09:27:29,51,Rahul Agrawal,9560229394,8906000000494,Pears Body Wash Classic 500ml,Skin & Body Care,Body Wash,1,106.0,106.0
43,2026-04-23 09:27:29,51,Rahul Agrawal,9560229394,8906000000369,Ponds Face Wash Family Pack 150g,Skin & Body Care,Face Wash,5,138.71,693.55
43,2026-04-23 09:27:29,51,Rahul Agrawal,9560229394,8906000000303,Knorr Noodles Regular 140g,Instant Foods,Noodles,1,55.0,55.0
43,2026-04-23 09:27:29,51,Rahul Agrawal,9560229394,8906000000281,Knorr Soup Family Pack 100g,Instant Foods,Soup,1,118.8,118.8
44,2026-06-01 07:31:29,105,Om Maheshwari,9525680656,8906000000388,Tide Detergent Classic 2kg,Laundry & Cleaning,Detergent,1,152.0,152.0
44,2026-06-01 07:31:29,105,Om Maheshwari,9525680656,8906000000288,Comfort Fabric Care Classic 1L,Laundry & Cleaning,Fabric Care,1,245.1,245.1
44,2026-06-01 07:31:29,105,Om Maheshwari,9525680656,8906000000306,Lizol Floor Cleaner Mini 2L,Laundry & Cleaning,Floor Cleaner,2,236.0,472.0
44,2026-06-01 07:31:29,105,Om Maheshwari,9525680656,8906000000428,Dove Body Wash Mini 250ml,Skin & Body Care,Body Wash,1,212.43,212.43
44,2026-06-01 07:31:29,105,Om Maheshwari,9525680656,8906000000303,Knorr Noodles Regular 140g,Instant Foods,Noodles,1,55.0,55.0
44,2026-06-01 07:31:29,105,Om Maheshwari,9525680656,8906000000115,Dabur Honey Original 500g,Tea Coffee Breakfast,Honey,3,161.0,483.0
45,2026-03-09 21:14:29,102,Sneha Verma,9436604432,8906000000374,Fortune Rice Value Pack 10kg,Staples,Rice,1,192.51,192.51
45,2026-03-09 21:14:29,102,Sneha Verma,9436604432,8906000000180,Local Mill Dal Value Pack 500g,Staples,Dal,1,186.56,186.56
45,2026-03-09 21:14:29,102,Sneha Verma,9436604432,8906000000291,MDH Masala Classic 200g,Cooking Essentials,Masala,2,227.85,455.7
45,2026-03-09 21:14:29,102,Sneha Verma,9436604432,8906000000221,Gowardhan Milk Premium 1L,Dairy & Bakery,Milk,1,49.4,49.4
46,2026-01-06 05:36:29,107,Arjun Patil,9823155516,8906000000394,Domex Toilet Cleaner Value Pack 1L,Laundry & Cleaning,Toilet Cleaner,1,211.68,211.68
46,2026-01-06 05:36:29,107,Arjun Patil,9823155516,8906000000308,Colgate Toothpaste Jumbo 80g,Oral Care,Toothpaste,4,101.92,407.68
46,2026-01-06 05:36:29,107,Arjun Patil,9823155516,8906000000340,Maggi Soup Value Pack 45g,Instant Foods,Soup,1,43.65,43.65
47,2026-03-16 08:48:29,142,Kunal Rathi,9832102192,8906000000288,Comfort Fabric Care Classic 1L,Laundry & Cleaning,Fabric Care,1,245.1,245.1
47,2026-03-16 08:48:29,142,Kunal Rathi,9832102192,8906000000372,Continental Coffee Mini 200g,Tea Coffee Breakfast,Coffee,1,375.25,375.25
47,2026-03-16 08:48:29,142,Kunal Rathi,9832102192,8906000000169,Whisper Sanitary Care Lite 7pc,Baby & Household,Sanitary Care,2,151.9,303.8
47,2026-03-16 08:48:29,142,Kunal Rathi,9832102192,8906000000091,Amul Butter Family Pack 100g,Dairy & Bakery,Butter,1,80.08,80.08
48,2026-05-03 20:47:29,63,Om Gangan,9324264250,8906000000123,Head & Shoulders Shampoo Regular 650ml,Hair Care,Shampoo,1,180.0,180.0
48,2026-05-03 20:47:29,63,Om Gangan,9324264250,8906000000378,L'Oreal Conditioner Jumbo 175ml,Hair Care,Conditioner,2,320.1,640.2
48,2026-05-03 20:47:29,63,Om Gangan,9324264250,8906000000213,Dabur Amla Hair Oil Original 500ml,Hair Care,Hair Oil,1,256.5,256.5
48,2026-05-03 20:47:29,63,Om Gangan,9324264250,8906000000083,Eveready Batteries Family Pack 4pc,Checkout Essentials,Batteries,2,166.25,332.5
48,2026-05-03 20:47:29,63,Om Gangan,9324264250,8906000000464,24 Mantra Dal Jumbo 1kg,Staples,Dal,1,114.4,114.4
49,2026-06-13 21:45:29,141,Sai Rathi,9704686111,8906000000437,MTR Ready To Eat Classic 500g,Instant Foods,Ready To Eat,3,126.0,378.0
50,2026-03-11 22:48:29,17,Riya Rathi,9451017397,8906000000063,Parle Small Snacks Classic 100g,Checkout Essentials,Small Snacks,2,233.2,466.4
50,2026-03-11 22:48:29,17,Riya Rathi,9451017397,8906000000257,Nilon's Pickles Regular 200g,Cooking Essentials,Pickles,1,34.3,34.3
50,2026-03-11 22:48:29,17,Riya Rathi,9451017397,8906000000393,Gowardhan Ghee Value Pack 500ml,Cooking Essentials,Ghee,1,454.96,454.96
51,2026-01-23 02:31:29,72,Aarohi Deshmukh,9261896288,8906000000443,Yippee Noodles Family Pack 280g,Instant Foods,Noodles,3,115.0,345.0
51,2026-01-23 02:31:29,72,Aarohi Deshmukh,9261896288,8906000000045,Ching's Sauces Fresh 500g,Cooking Essentials,Sauces,2,176.7,353.4
51,2026-01-23 02:31:29,72,Aarohi Deshmukh,9261896288,8906000000474,Knorr Soup Lite 100g,Instant Foods,Soup,2,210.49,420.98
51,2026-01-23 02:31:29,72,Aarohi Deshmukh,9261896288,8906000000372,Continental Coffee Mini 200g,Tea Coffee Breakfast,Coffee,1,375.25,375.25
51,2026-01-23 02:31:29,72,Aarohi Deshmukh,9261896288,8906000000010,Tata Sampann Poha Jumbo 500g,Staples,Poha,1,233.77,233.77
51,2026-01-23 02:31:29,72,Aarohi Deshmukh,9261896288,8906000000467,Amul Paneer Mini 500g,Dairy & Bakery,Paneer,1,251.0,251.0
52,2026-06-27 04:53:29,134,Neha Kale,9706071748,8906000000074,Dabur Red Toothpaste Classic 150g,Oral Care,Toothpaste,2,144.0,288.0
52,2026-06-27 04:53:29,134,Neha Kale,9706071748,8906000000081,Oral-B Toothbrush Value Pack 1pc,Oral Care,Toothbrush,1,93.1,93.1
52,2026-06-27 04:53:29,134,Neha Kale,9706071748,8906000000386,Colgate Mouthwash Premium 250ml,Oral Care,Mouthwash,1,34.0,34.0
52,2026-06-27 04:53:29,134,Neha Kale,9706071748,8906000000054,Tide Detergent Family Pack 2kg,Laundry & Cleaning,Detergent,2,427.8,855.6
52,2026-06-27 04:53:29,134,Neha Kale,9706071748,8906000000414,4700BC Popcorn Family Pack 70g,Biscuits & Snacks,Popcorn,2,260.4,520.8
52,2026-06-27 04:53:29,134,Neha Kale,9706071748,8906000000263,Too Yumm Chips Fresh 90g,Biscuits & Snacks,Chips,2,35.2,70.4
52,2026-06-27 04:53:29,134,Neha Kale,9706071748,8906000000398,Rin Detergent Classic 1kg,Laundry & Cleaning,Detergent,1,214.37,214.37
53,2026-06-19 09:12:29,59,Siddhi Joshi,9848228501,8906000000441,Kurkure Chips Regular 90g,Biscuits & Snacks,Chips,1,90.25,90.25
53,2026-06-19 09:12:29,59,Siddhi Joshi,9848228501,8906000000319,Thums Up Soft Drinks Original 2L,Frozen & Beverages,Soft Drinks,1,80.91,80.91
53,2026-06-19 09:12:29,59,Siddhi Joshi,9848228501,8906000000453,Balaji Namkeen Lite 200g,Biscuits & Snacks,Namkeen,1,194.4,194.4
53,2026-06-19 09:12:29,59,Siddhi Joshi,9848228501,8906000000102,Farm Fresh Eggs Lite 6pc,Dairy & Bakery,Eggs,1,83.7,83.7
53,2026-06-19 09:12:29,59,Siddhi Joshi,9848228501,8906000000461,Fortune Atta Regular 1kg,Staples,Atta,2,101.2,202.4
53,2026-06-19 09:12:29,59,Siddhi Joshi,9848228501,8906000000022,McCain Frozen Snacks Jumbo 400g,Frozen & Beverages,Frozen Snacks,1,171.0,171.0
54,2026-01-03 02:36:29,107,Arjun Patil,9823155516,8906000000168,Yippee Noodles Mini 140g,Instant Foods,Noodles,1,61.75,61.75
54,2026-01-03 02:36:29,107,Arjun Patil,9823155516,8906000000279,Del Monte Sauces Mini 1kg,Cooking Essentials,Sauces,5,61.6,308.0
54,2026-01-03 02:36:29,107,Arjun Patil,9823155516,8906000000474,Knorr Soup Lite 100g,Instant Foods,Soup,2,210.49,420.98
54,2026-01-03 02:36:29,107,Arjun Patil,9823155516,8906000000393,Gowardhan Ghee Value Pack 500ml,Cooking Essentials,Ghee,1,454.96,454.96
54,2026-01-03 02:36:29,107,Arjun Patil,9823155516,8906000000060,Dabur Amla Hair Oil Lite 500ml,Hair Care,Hair Oil,2,185.0,370.0
54,2026-01-03 02:36:29,107,Arjun Patil,9823155516,8906000000304,Saffola Honey Lite 500g,Tea Coffee Breakfast,Honey,1,44.0,44.0
54,2026-01-03 02:36:29,107,Arjun Patil,9823155516,8906000000070,Amul Butter Jumbo 500g,Dairy & Bakery,Butter,2,155.2,310.4
54,2026-01-03 02:36:29,107,Arjun Patil,9823155516,8906000000243,Whisper Sanitary Care Jumbo 15pc,Baby & Household,Sanitary Care,1,172.05,172.05
55,2026-04-20 00:43:29,138,Isha Joshi,9561213773,8906000000481,Garnier Face Wash Regular 150g,Skin & Body Care,Face Wash,1,172.05,172.05
56,2026-04-08 22:58:29,67,Om Kale,9749603358,8906000000096,Tide Detergent Lite 2kg,Laundry & Cleaning,Detergent,1,159.6,159.6
56,2026-04-08 22:58:29,67,Om Kale,9749603358,8906000000288,Comfort Fabric Care Classic 1L,Laundry & Cleaning,Fabric Care,1,245.1,245.1
56,2026-04-08 22:58:29,67,Om Kale,9749603358,8906000000334,Mr Muscle Floor Cleaner Premium 500ml,Laundry & Cleaning,Floor Cleaner,1,137.2,137.2
56,2026-04-08 22:58:29,67,Om Kale,9749603358,8906000000256,Act II Popcorn Value Pack 30g,Biscuits & Snacks,Popcorn,4,121.6,486.4
57,2026-01-24 23:40:29,48,Vivaan Verma,9004635806,8906000000100,Pillsbury Atta Classic 5kg,Staples,Atta,1,235.0,235.0
57,2026-01-24 23:40:29,48,Vivaan Verma,9004635806,8906000000186,Mother Dairy Ghee Value Pack 500ml,Cooking Essentials,Ghee,1,512.54,512.54
57,2026-01-24 23:40:29,48,Vivaan Verma,9004635806,8906000000187,Nilon's Pickles Original 1kg,Cooking Essentials,Pickles,3,160.0,480.0
57,2026-01-24 23:40:29,48,Vivaan Verma,9004635806,8906000000500,Britannia Butter Fresh 500g,Dairy & Bakery,Butter,1,140.65,140.65
58,2026-01-21 23:44:29,150,Ananya Rathi,9475489547,8906000000338,Gowardhan Milk Original 1L,Dairy & Bakery,Milk,1,66.5,66.5
58,2026-01-21 23:44:29,150,Ananya Rathi,9475489547,8906000000133,Britannia Bread Regular 400g,Dairy & Bakery,Bread,1,64.02,64.02
58,2026-01-21 23:44:29,150,Ananya Rathi,9475489547,8906000000497,Suguna Eggs Classic 12pc,Dairy & Bakery,Eggs,3,86.24,258.72
58,2026-01-21 23:44:29,150,Ananya Rathi,9475489547,8906000000446,Maggi Pasta Original 200g,Instant Foods,Pasta,2,154.0,308.0
58,2026-01-21 23:44:29,150,Ananya Rathi,9475489547,8906000000354,Tops Jam Mini 200g,Tea Coffee Breakfast,Jam,1,171.0,171.0
58,2026-01-21 23:44:29,150,Ananya Rathi,9475489547,8906000000280,MamyPoko Baby Care Family Pack 200ml,Baby & Household,Baby Care,3,252.2,756.6
58,2026-01-21 23:44:29,150,Ananya Rathi,9475489547,8906000000153,Himalaya Moisturizer Original 200ml,Skin & Body Care,Moisturizer,1,223.25,223.25
58,2026-01-21 23:44:29,150,Ananya Rathi,9475489547,8906000000465,Lay's Chips Regular 52g,Biscuits & Snacks,Chips,2,29.45,58.9
59,2026-02-05 21:47:29,14,Krish Maheshwari,9374189721,8906000000003,Bailey Water Lite 1L,Frozen & Beverages,Water,1,20.37,20.37
59,2026-02-05 21:47:29,14,Krish Maheshwari,9374189721,8906000000055,Amul Butter Lite 100g,Dairy & Bakery,Butter,1,291.0,291.0
59,2026-02-05 21:47:29,14,Krish Maheshwari,9374189721,8906000000457,Patanjali Honey Mini 500g,Tea Coffee Breakfast,Honey,1,26.19,26.19
59,2026-02-05 21:47:29,14,Krish Maheshwari,9374189721,8906000000245,Gowardhan Paneer Original 500g,Dairy & Bakery,Paneer,1,162.75,162.75
59,2026-02-05 21:47:29,14,Krish Maheshwari,9374189721,8906000000022,McCain Frozen Snacks Jumbo 400g,Frozen & Beverages,Frozen Snacks,1,171.0,171.0
60,2026-01-22 01:51:29,64,Vivaan Maheshwari,9683625366,8906000000100,Pillsbury Atta Classic 5kg,Staples,Atta,1,235.0,235.0
60,2026-01-22 01:51:29,64,Vivaan Maheshwari,9683625366,8906000000080,Gowardhan Ghee Mini 1L,Cooking Essentials,Ghee,2,286.16,572.32
60,2026-01-22 01:51:29,64,Vivaan Maheshwari,9683625366,8906000000438,Mother's Recipe Pickles Mini 200g,Cooking Essentials,Pickles,2,247.5,495.0
60,2026-01-22 01:51:29,64,Vivaan Maheshwari,9683625366,8906000000374,Fortune Rice Value Pack 10kg,Staples,Rice,2,192.51,385.02
60,2026-01-22 01:51:29,64,Vivaan Maheshwari,9683625366,8906000000363,Amul Ice Cream Premium 1L,Frozen & Beverages,Ice Cream,1,191.1,191.1
61,2026-06-25 05:37:29,2,Yash Verma,9894256529,8906000000374,Fortune Rice Value Pack 10kg,Staples,Rice,1,192.51,192.51
61,2026-06-25 05:37:29,2,Yash Verma,9894256529,8906000000463,Tata Sampann Dal Family Pack 1kg,Staples,Dal,2,186.2,372.4
61,2026-06-25 05:37:29,2,Yash Verma,9894256529,8906000000233,Everest Masala Regular 200g,Cooking Essentials,Masala,1,29.4,29.4
61,2026-06-25 05:37:29,2,Yash Verma,9894256529,8906000000221,Gowardhan Milk Premium 1L,Dairy & Bakery,Milk,1,49.4,49.4
62,2026-04-15 06:07:29,35,Yash Gangan,9090591191,8906000000138,Surf Excel Detergent Regular 2kg,Laundry & Cleaning,Detergent,3,535.5,1606.5
62,2026-04-15 06:07:29,35,Yash Gangan,9090591191,8906000000128,Pears Soap Fresh 100g,Skin & Body Care,Soap,1,49.0,49.0
62,2026-04-15 06:07:29,35,Yash Gangan,9090591191,8906000000316,Harpic Toilet Cleaner Value Pack 1L,Laundry & Cleaning,Toilet Cleaner,1,121.25,121.25
63,2026-01-01 22:06:29,128,Aarav Jain,9823571558,8906000000123,Head & Shoulders Shampoo Regular 650ml,Hair Care,Shampoo,2,180.0,360.0
63,2026-01-01 22:06:29,128,Aarav Jain,9823571558,8906000000371,Dove Conditioner Family Pack 80ml,Hair Care,Conditioner,1,243.0,243.0
63,2026-01-01 22:06:29,128,Aarav Jain,9823571558,8906000000167,Navratna Hair Oil Jumbo 500ml,Hair Care,Hair Oil,1,153.45,153.45
63,2026-01-01 22:06:29,128,Aarav Jain,9823571558,8906000000062,Mother Dairy Paneer Value Pack 500g,Dairy & Bakery,Paneer,1,30.8,30.8
63,2026-01-01 22:06:29,128,Aarav Jain,9823571558,8906000000496,Wagh Bakri Tea Lite 250g,Tea Coffee Breakfast,Tea,1,190.65,190.65
63,2026-01-01 22:06:29,128,Aarav Jain,9823571558,8906000000344,Eveready Batteries Regular 4pc,Checkout Essentials,Batteries,1,86.4,86.4
63,2026-01-01 22:06:29,128,Aarav Jain,9823571558,8906000000128,Pears Soap Fresh 100g,Skin & Body Care,Soap,4,49.0,196.0
63,2026-01-01 22:06:29,128,Aarav Jain,9823571558,8906000000068,Bourbon Cream Biscuits Fresh 150g,Biscuits & Snacks,Cream Biscuits,1,69.75,69.75
64,2026-01-02 06:54:29,148,Neha Rathi,9793279862,8906000000212,Mapro Jam Jumbo 500g,Tea Coffee Breakfast,Jam,1,242.5,242.5
65,2026-02-06 23:27:29,115,Saanvi Joshi,9439457039,8906000000259,Harvest Gold Bread Fresh 400g,Dairy & Bakery,Bread,1,32.55,32.55
65,2026-02-06 23:27:29,115,Saanvi Joshi,9439457039,8906000000142,Gowardhan Butter Mini 100g,Dairy & Bakery,Butter,1,285.0,285.0
65,2026-02-06 23:27:29,115,Saanvi Joshi,9439457039,8906000000265,Mapro Jam Jumbo 500g,Tea Coffee Breakfast,Jam,2,117.6,235.2
65,2026-02-06 23:27:29,115,Saanvi Joshi,9439457039,8906000000338,Gowardhan Milk Original 1L,Dairy & Bakery,Milk,1,66.5,66.5
65,2026-02-06 23:27:29,115,Saanvi Joshi,9439457039,8906000000266,Society Tea Family Pack 1kg,Tea Coffee Breakfast,Tea,1,455.9,455.9
65,2026-02-06 23:27:29,115,Saanvi Joshi,9439457039,8906000000349,Treat Cream Biscuits Value Pack 150g,Biscuits & Snacks,Cream Biscuits,3,29.4,88.2
65,2026-02-06 23:27:29,115,Saanvi Joshi,9439457039,8906000000141,Clean & Clear Face Wash Value Pack 100g,Skin & Body Care,Face Wash,3,128.25,384.75
66,2026-05-07 03:58:29,63,Om Gangan,9324264250,8906000000034,Dove Shampoo Regular 650ml,Hair Care,Shampoo,3,225.15,675.45
66,2026-05-07 03:58:29,63,Om Gangan,9324264250,8906000000330,Dove Conditioner Mini 175ml,Hair Care,Conditioner,1,260.4,260.4
66,2026-05-07 03:58:29,63,Om Gangan,9324264250,8906000000396,Dabur Amla Hair Oil Regular 500ml,Hair Care,Hair Oil,1,306.9,306.9
66,2026-05-07 03:58:29,63,Om Gangan,9324264250,8906000000032,Pears Body Wash Regular 500ml,Skin & Body Care,Body Wash,1,186.0,186.0
66,2026-05-07 03:58:29,63,Om Gangan,9324264250,8906000000401,Milton Kitchen Tools Regular 2pc,Baby & Household,Kitchen Tools,1,102.3,102.3
67,2026-03-15 00:52:29,37,Rohan Rathi,9725214526,8906000000411,Wagh Bakri Tea Jumbo 1kg,Tea Coffee Breakfast,Tea,1,525.0,525.0
67,2026-03-15 00:52:29,37,Rohan Rathi,9725214526,8906000000451,Dhampur Sugar Family Pack 1kg,Staples,Sugar,2,123.2,246.4
67,2026-03-15 00:52:29,37,Rohan Rathi,9725214526,8906000000146,Britannia Tiger Glucose Biscuits Premium 250g,Biscuits & Snacks,Glucose Biscuits,1,32.3,32.3
67,2026-03-15 00:52:29,37,Rohan Rathi,9725214526,8906000000233,Everest Masala Regular 200g,Cooking Essentials,Masala,1,29.4,29.4
67,2026-03-15 00:52:29,37,Rohan Rathi,9725214526,8906000000179,Stayfree Sanitary Care Family Pack 30pc,Baby & Household,Sanitary Care,1,190.12,190.12
67,2026-03-15 00:52:29,37,Rohan Rathi,9725214526,8906000000156,Cabbage 1kg,Fruits & Vegetables,Fresh Vegetables,1,86.24,86.24
67,2026-03-15 00:52:29,37,Rohan Rathi,9725214526,8906000000330,Dove Conditioner Mini 175ml,Hair Care,Conditioner,1,260.4,260.4
67,2026-03-15 00:52:29,37,Rohan Rathi,9725214526,8906000000115,Dabur Honey Original 500g,Tea Coffee Breakfast,Honey,3,161.0,483.0
68,2026-06-16 04:05:29,61,Yash Sharma,9691309810,8906000000338,Gowardhan Milk Original 1L,Dairy & Bakery,Milk,1,66.5,66.5
68,2026-06-16 04:05:29,61,Yash Sharma,9691309810,8906000000185,Britannia Bread Regular 700g,Dairy & Bakery,Bread,1,44.0,44.0
68,2026-06-16 04:05:29,61,Yash Sharma,9691309810,8906000000059,Farm Fresh Eggs Fresh 12pc,Dairy & Bakery,Eggs,3,48.4,145.2
68,2026-06-16 04:05:29,61,Yash Sharma,9691309810,8906000000370,Dinshaw's Milk Lite 500ml,Dairy & Bakery,Milk,1,39.2,39.2
68,2026-06-16 04:05:29,61,Yash Sharma,9691309810,8906000000190,Onion 1kg,Fruits & Vegetables,Fresh Vegetables,1,72.16,72.16
68,2026-06-16 04:05:29,61,Yash Sharma,9691309810,8906000000268,Bajaj Almond Drops Hair Oil Fresh 500ml,Hair Care,Hair Oil,1,285.51,285.51
